x0000,y0000
0.03804820403,0.004674636759,
0.04266572371,0.006743511651,
0.04575631395,0.008173837326,
0.04592514038,0.009194619022,
0.04561802745,0.009069488384,
0.04231666028,0.008373800665,
0.0372671783,0.00698978873,
0.03146727011,0.005350159481,
0.02907278202,0.004322929308,
0.02813619561,0.004101653118,
0.02894241177,0.004377463367,
0.02906499617,0.004834708758,
0.0298822578,0.005228726193,
0.03570389375,0.006896647625,
0.05801422894,0.01372857485,
0.09884444624,0.02986967564,
0.1382019818,0.04860590398,
0.1632733196,0.05894841254,
0.1810006499,0.06635949761,
0.1892529577,0.04363965616,
0.1582425684,0.04170042276,
0.1292851567,0.03882760555,
0.1025490686,0.03184249625,
0.07613939047,0.02189705521,
0.05555808544,0.01651412435,
0.03470283747,0.008945331909,
0.02602395229,0.005124349613,
0.02449668013,0.004716150928,
0.02584416233,0.004795891698,
0.03212955967,0.004737164825,
0.03901330009,0.005507928319,
0.04569848254,0.00796027761,
0.0771310851,0.02042011172,
0.1203257442,0.03905843198,
0.1443211734,0.04996090755,
0.1464162618,0.0506631881,
0.1390554905,0.0496504195,
0.1337077767,0.04603463039,
0.1290416569,0.04213799536,
0.1101117805,0.03509008512,
0.08554441482,0.02568767779,
0.06943296641,0.01759375818,
0.05502262712,0.01031123102,
0.04560656846,0.006641363725,
0.04895153642,0.005135063548,
0.09221401066,0.005536377896,
0.1903175265,0.009320490994,
0.2960399389,0.01307838876,
0.3675450087,0.01600974053,
0.4006241262,0.01777941734,
0.4216653109,0.0184874963,
0.4277478456,0.01890188828,
0.4191461504,0.01896123216,
0.400898248,0.01835503057,
0.3747154772,0.01752237789,
0.33740291,0.01569259726,
0.2989604175,0.01440858468,
0.2395387739,0.01231475268,
0.1499307603,0.008884835057,
0.08310299367,0.005796378478,
0.06912185997,0.005283333827,
0.08608362079,0.006475028582,
0.1306191385,0.009005252272,
0.1936318874,0.01115196571,
0.2642377019,0.01258177496,
0.3298611939,0.01468197629,
0.3562401533,0.01654803753,
0.3771956861,0.01775010116,
0.3816620111,0.01805959456,
0.3738875091,0.01809299551,
0.3202621639,0.01562280674,
0.2573159635,0.01358712092,
0.1957601458,0.01177063584,
0.127626732,0.009737540036,
0.08777565509,0.008888169192,
0.06125215068,0.006359884515,
0.05197569355,0.004434833303,
0.04696660116,0.004162129015,
0.04506913945,0.003365445882,
0.0445814319,0.003423522459,
0.04209212586,0.003546245396,
0.04061388597,0.003547672881,
0.04081720486,0.002967612585,
0.03934382275,0.003141036024,
0.03864582255,0.003422827926,
0.03842896596,0.003342944896,
0.03863429651,0.003287726548,
0.03703352064,0.003349053208,
0.03659065068,0.003410540288,
0.03678385541,0.003573693335,
0.03744288161,0.004250301514,
0.04079301283,0.005430193618,
0.04680417106,0.007981038652,
0.0513879396,0.009921122342,
0.05074707046,0.01086673513,
0.04839034006,0.01035087183,
0.04665982351,0.009512952529,
0.04110869393,0.008328808472,
0.03481546789,0.006085610483,
0.03003208898,0.00469668163,
0.0289733056,0.004268204793,
0.02863848768,0.004459165037,
0.02860104851,0.004659384955,
0.03115913272,0.005319820251,
0.03743377328,0.007683916483,
0.05824228749,0.0146674579,
0.09608905762,0.02892334014,
0.1325988919,0.04515233263,
0.1574070603,0.05586915836,
0.1760916561,0.06482643634,
0.1611969173,0.04085355997,
0.1289744228,0.03821542487,
0.1053205505,0.0344154574,
0.08456591517,0.02507233061,
0.06191462651,0.01737243123,
0.04620531201,0.01258592866,
0.03104933538,0.007681125309,
0.02490952052,0.004869257566,
0.02417459339,0.004346886184,
0.02548876964,0.004406293854,
0.02939651906,0.004577556625,
0.03306297585,0.005199365783,
0.04046981782,0.007333450485,
0.07003301382,0.01775800437,
0.1140135601,0.03520698473,
0.140862748,0.04623876885,
0.1522745937,0.05248956382,
0.159445703,0.05656862259,
0.1624606699,0.05689213425,
0.1593016535,0.05477295816,
0.1375865489,0.04701344669,
0.1057435945,0.03546328843,
0.08145076782,0.02398628555,
0.06214112416,0.01480932906,
0.04927283898,0.009061569348,
0.04903694615,0.005419458728,
0.08108780533,0.005200524349,
0.1688510776,0.008254329674,
0.2785416842,0.01288043242,
0.3637463748,0.0161528457,
0.4092049301,0.0178259965,
0.4190543592,0.01850280724,
0.4205075502,0.01832141355,
0.4152456224,0.01816877909,
0.3917961121,0.01724813692,
0.3682318032,0.01664097793,
0.331843257,0.01562406216,
0.2964418232,0.01433853246,
0.2427657992,0.01233674493,
0.1633877754,0.009063187055,
0.09581746906,0.006495483685,
0.08046764135,0.00537640648,
0.1134083793,0.007426359225,
0.1911175251,0.01065067761,
0.2897299528,0.01302336529,
0.359870404,0.01620620489,
0.4178530872,0.01911339723,
0.4403485954,0.01967096329,
0.4642699659,0.02071649022,
0.4668416679,0.02227442525,
0.4620167017,0.0216507595,
0.4187358916,0.02075866982,
0.3591594398,0.01959874853,
0.2790686488,0.01684354059,
0.1921597719,0.01425224543,
0.1063392088,0.01033063792,
0.07111724466,0.006789010949,
0.05536970496,0.004680810031,
0.05095608905,0.004352547228,
0.0472666882,0.003643494798,
0.04741671309,0.003498240374,
0.04422700033,0.003600268858,
0.04522861913,0.003346308833,
0.04408481345,0.003291100962,
0.04075545445,0.003440355649,
0.04022367299,0.003324305406,
0.03967681527,0.003253377974,
0.04039371014,0.003789622104,
0.03910012916,0.003682447365,
0.03826016188,0.003641473595,
0.0378918834,0.003820868675,
0.03892684355,0.004253040999,
0.04428710416,0.005846148822,
0.04929615557,0.008503388613,
0.05263505504,0.01028232183,
0.05352484807,0.01123460568,
0.0514857173,0.01137024444,
0.04892078415,0.01059772633,
0.04418902472,0.009192624129,
0.03689105436,0.00700495718,
0.03135726973,0.004816635977,
0.02994761057,0.004176173825,
0.0292993281,0.004482112825,
0.02967565507,0.004559627734,
0.0309187118,0.005147679243,
0.03976679966,0.008484771475,
0.06061300263,0.015872702,
0.09237145633,0.02703311294,
0.121259816,0.03948515654,
0.1433704346,0.04931519926,
0.1607456058,0.05718646944,
0.1275539994,0.03502411395,
0.1102401242,0.03073485568,
0.09066191316,0.02712543495,
0.06706333905,0.01933212206,
0.05018163845,0.01172915753,
0.03800057992,0.008897066116,
0.028385913,0.006275345571,
0.02487681061,0.004613531753,
0.02451097965,0.004391810857,
0.02525367774,0.004239136353,
0.02768369764,0.004639582708,
0.02898190729,0.005011534784,
0.03543155268,0.006897171959,
0.06144736335,0.01593562774,
0.1013005003,0.03052951768,
0.1311021894,0.04165696725,
0.1514715701,0.04995950311,
0.1691516638,0.05809530988,
0.181523636,0.06397020817,
0.177975297,0.06285297126,
0.1598180085,0.05494848639,
0.1245693937,0.04257270321,
0.09149245173,0.02920100838,
0.07158073038,0.01845725067,
0.05381923541,0.01134987827,
0.05009581149,0.005848788191,
0.06912321597,0.004978204146,
0.1399182379,0.00699835876,
0.2536060512,0.01140620187,
0.3509117067,0.01535997353,
0.4021918774,0.01764016598,
0.4103527069,0.01836786419,
0.4108157456,0.01785929874,
0.4070249498,0.01783296466,
0.3903149068,0.01815571263,
0.367703557,0.01688090712,
0.3363907039,0.0158369951,
0.3029893041,0.01447938662,
0.2544570267,0.01255193911,
0.1829149723,0.009755689651,
0.1134447232,0.007266202476,
0.09687465429,0.005848677829,
0.1591878086,0.008083086461,
0.2725210488,0.01212374773,
0.3676854074,0.01648972742,
0.4341007769,0.01937092468,
0.473339349,0.02086987346,
0.5055052638,0.0228187684,
0.5157777667,0.02426826395,
0.5260545611,0.02598239854,
0.5211094022,0.0261344295,
0.4928599298,0.02470231615,
0.4451768696,0.02251381427,
0.3620812595,0.02061251551,
0.2491763085,0.01704703085,
0.1424599737,0.01163295843,
0.07885399461,0.007245382294,
0.06046791002,0.004982778337,
0.0551427491,0.00411769934,
0.05209228769,0.003648695303,
0.04895430431,0.0038277274,
0.04958964512,0.003920359071,
0.04952228442,0.003713093,
0.04837915301,0.003541973885,
0.04403802752,0.003448647214,
0.04239981249,0.003438252257,
0.04229354486,0.003774209414,
0.04109654203,0.003528305329,
0.04136097804,0.003682931419,
0.03986294568,0.003730274737,
0.04011845216,0.004216148052,
0.04152211174,0.004903708585,
0.04708756506,0.006745939143,
0.05306019261,0.009477341548,
0.05525664985,0.01124500018,
0.05525275692,0.0123922294,
0.05353836343,0.01165690739,
0.05047060177,0.01077487506,
0.04557654262,0.009454637766,
0.03828815743,0.007476346567,
0.03324476257,0.005196578801,
0.0324158147,0.005238452926,
0.03161726147,0.005466327537,
0.03086421452,0.005461751018,
0.03214813024,0.005459886976,
0.04156918824,0.008788988926,
0.06256574392,0.01773528568,
0.0861973539,0.02686156146,
0.1051003709,0.03565002978,
0.1215323508,0.04216462746,
0.135001272,0.04521980509,
0.09785423428,0.02735099941,
0.08980066329,0.02702846378,
0.07671011984,0.02179669961,
0.05245444551,0.01350961905,
0.037376564,0.008529866114,
0.03131468594,0.006510615814,
0.02580481954,0.005224695895,
0.02478430979,0.004221982788,
0.02540409006,0.004574361257,
0.02653086372,0.00450309366,
0.02765410393,0.004645019304,
0.02938470989,0.005067631602,
0.03568937257,0.006980801933,
0.06025027111,0.0147574367,
0.09220656008,0.02754891478,
0.1173434779,0.03762378171,
0.1445100158,0.04758801684,
0.174182117,0.06023886055,
0.1890960187,0.06613812596,
0.1870857328,0.06451838464,
0.1686325222,0.05740561336,
0.138478294,0.046379935,
0.104544431,0.03226617351,
0.07836256176,0.02154720016,
0.05704816058,0.01220817491,
0.04959276691,0.006509293802,
0.06428102404,0.005095690023,
0.1185262203,0.00675783772,
0.226061523,0.01068186853,
0.3322468102,0.01475872379,
0.3848053515,0.0170727279,
0.3999870121,0.01717765443,
0.3982285559,0.01735685952,
0.402203232,0.01805967651,
0.3951117992,0.01706866734,
0.3718666732,0.01705587655,
0.3472498655,0.01642599702,
0.3168581426,0.01508685015,
0.2743966579,0.01316013653,
0.2126449794,0.01098279841,
0.1329059452,0.007493615616,
0.1211587861,0.006498681381,
0.2145268321,0.009937834926,
0.3456937075,0.01474452391,
0.4381502569,0.01877041906,
0.4930915833,0.02111808956,
0.52493155,0.02329779416,
0.5587827563,0.02524374053,
0.5677377582,0.02770531736,
0.5754920244,0.02987236343,
0.5653816462,0.02953694575,
0.5481864214,0.02747977339,
0.5177028179,0.02606502734,
0.4476243556,0.02440365404,
0.313270241,0.01996897906,
0.1749319285,0.01390046813,
0.09120449424,0.008052559569,
0.06788302213,0.005437469576,
0.05898007378,0.004761593882,
0.05399669334,0.004308663774,
0.0520157516,0.003751711454,
0.05440708995,0.004145729356,
0.05914403498,0.004751861095,
0.05685877427,0.004198263865,
0.04767222703,0.003464391222,
0.04411046579,0.003335721791,
0.04465344921,0.003678545589,
0.04499632493,0.003822203027,
0.04401602224,0.003646040568,
0.04402859882,0.004061326385,
0.04422475025,0.004448378459,
0.04352572933,0.005248514004,
0.04818270728,0.007107867394,
0.05486211553,0.009759609587,
0.05714558437,0.0117871426,
0.05765913054,0.01266136393,
0.05529521033,0.01244502142,
0.05100404844,0.01091087703,
0.04642448202,0.009830941446,
0.03989482298,0.0075765769,
0.03439951316,0.005591769237,
0.03503168747,0.006094412412,
0.03559068218,0.006242538802,
0.03207825497,0.005353207234,
0.0319766067,0.005585898645,
0.04144591838,0.00883310847,
0.06190650165,0.0162143074,
0.07792065293,0.0241925586,
0.09301888198,0.02926896699,
0.1024905071,0.03389923647,
0.1099557653,0.03814284131,
0.07844660431,0.02289834805,
0.07267200947,0.02075125463,
0.05938116834,0.01675501838,
0.0417583324,0.00979045406,
0.03183251992,0.006766529288,
0.02741506696,0.005088115111,
0.02573784254,0.004207689781,
0.02365954779,0.004162224475,
0.02476088889,0.004151136149,
0.02655623108,0.004932777956,
0.02816458791,0.005098878872,
0.03089931421,0.005407672375,
0.03883681074,0.008222501725,
0.06116061285,0.01576236635,
0.09056072682,0.02681376785,
0.1149343327,0.03608083352,
0.1403199732,0.04640093073,
0.1668832749,0.05800583586,
0.1821330637,0.06127831712,
0.1824295074,0.0627117157,
0.1668923646,0.05570051447,
0.1424543262,0.04781621322,
0.1097395793,0.03595880046,
0.07885923237,0.02144445106,
0.05717908219,0.01103822328,
0.05049016699,0.006509942934,
0.06208398938,0.005482034292,
0.1134698465,0.006718725432,
0.2129483968,0.009735483676,
0.3135706782,0.01333925687,
0.3649697304,0.01521113236,
0.3825700581,0.01709762774,
0.3901607096,0.01676784828,
0.4031526744,0.01732267067,
0.3983736336,0.01751005463,
0.3839814961,0.01758347824,
0.3571578264,0.01703846455,
0.3313987553,0.01564368978,
0.2992812097,0.014119789,
0.2418329269,0.01170793734,
0.1657394171,0.008902327158,
0.1557994336,0.007759185042,
0.273201555,0.01145181712,
0.398797363,0.01641554385,
0.4795449972,0.01982575469,
0.5270346999,0.02286495455,
0.569206655,0.02484226972,
0.5987288356,0.02701869607,
0.6160051227,0.02938423865,
0.6157094836,0.03168593347,
0.593901813,0.03065531328,
0.584911406,0.02968990058,
0.5662617087,0.02895541862,
0.495929569,0.02703983337,
0.3742431104,0.02180367522,
0.217178151,0.01541902032,
0.1121463776,0.009215368889,
0.07532439381,0.006151852198,
0.06329964846,0.004938116297,
0.06035001948,0.004024569411,
0.05799849704,0.003779767547,
0.06170549989,0.004386285786,
0.07418154925,0.005032996647,
0.06910531968,0.005050614942,
0.05324487388,0.003955195658,
0.04855052009,0.003804174252,
0.04787638783,0.003770476673,
0.04764872417,0.003998255823,
0.04775093123,0.004111403599,
0.05256839469,0.00441285409,
0.05155301094,0.005335094407,
0.0507376641,0.006378175225,
0.05316977203,0.00802982226,
0.05677725375,0.01055080816,
0.05979973078,0.01186005771,
0.05810363591,0.01255691051,
0.05609026179,0.01188148465,
0.0537343435,0.01113165822,
0.04747459292,0.009938587435,
0.04070976749,0.007350744214,
0.0365518406,0.005551382434,
0.03617443517,0.006022888236,
0.03646275401,0.006897967774,
0.03339645267,0.005974536762,
0.0327831991,0.005161889829,
0.03823019192,0.007706306875,
0.05425514653,0.0144445328,
0.07222758979,0.02144754678,
0.0827652216,0.02625361271,
0.08928406984,0.02744228207,
0.09068066627,0.03052064218,
0.06493210793,0.01873457246,
0.06097266078,0.01680941693,
0.04936821386,0.01249330956,
0.03370719776,0.007005995605,
0.02887151204,0.004979938269,
0.02597432025,0.004436104558,
0.02446789294,0.004353174474,
0.02439056151,0.004572263453,
0.02555863373,0.004642902408,
0.02741242759,0.005438350141,
0.0293098595,0.005306400824,
0.03222530708,0.006058683619,
0.04150739312,0.00963655021,
0.0651454106,0.01751281135,
0.09124836326,0.02696173824,
0.1157910451,0.03651576862,
0.1369574219,0.04310527071,
0.157041505,0.05014791712,
0.1678845882,0.05522153527,
0.1672517508,0.05474032462,
0.1597720236,0.0527674444,
0.140947327,0.04685320705,
0.1106580198,0.03565538302,
0.07592090964,0.02061886527,
0.05473489687,0.01020983793,
0.05066283047,0.005875879899,
0.06757230312,0.006191542372,
0.124920696,0.007273737807,
0.2152916789,0.009811415337,
0.2971054018,0.01306487527,
0.3470490873,0.01462007966,
0.372941643,0.01545629464,
0.3870784938,0.01637593657,
0.3989350498,0.01764014177,
0.4014524519,0.01755337231,
0.3878694773,0.01766593382,
0.3677689135,0.01741113327,
0.3393647373,0.01597290672,
0.3116190135,0.01430756971,
0.2636339366,0.01280501392,
0.1945098639,0.009600172751,
0.2019971013,0.00899251271,
0.3169512451,0.01327488385,
0.426867336,0.01778367534,
0.5018364787,0.02106689103,
0.5534111857,0.02363901772,
0.5989771485,0.02691420913,
0.6331145763,0.0298333168,
0.6523391008,0.03163501993,
0.6449632645,0.03293374926,
0.6275724769,0.03285769373,
0.616163373,0.03286866099,
0.6009120345,0.03169328719,
0.5356560349,0.02895864099,
0.4239837825,0.02400193736,
0.2691445649,0.01841143519,
0.147856459,0.01195381675,
0.08656653017,0.006932709832,
0.07223127037,0.005466153845,
0.06372319907,0.004595102742,
0.06381328404,0.004203940742,
0.07200794667,0.004782098345,
0.08801442385,0.005661111325,
0.07954923064,0.005065300968,
0.06152983382,0.004299111199,
0.05670680106,0.004066616297,
0.05392235145,0.004332518205,
0.05281932652,0.004287730437,
0.05416644737,0.004886316136,
0.06035101786,0.005613979418,
0.06256414205,0.006604840979,
0.05659827963,0.007556429598,
0.06038792804,0.009733387269,
0.06386378407,0.01138601359,
0.06113031134,0.0122913057,
0.0598667562,0.01313571911,
0.05654307082,0.01260074601,
0.05383605883,0.01133362111,
0.04852559045,0.009050602093,
0.04054602608,0.007170030382,
0.03610700741,0.005181499291,
0.03601751104,0.006105658598,
0.03661437333,0.006328410003,
0.03398373723,0.00569897471,
0.03052176349,0.005123684183,
0.03406027332,0.005905117374,
0.04694202915,0.009747335687,
0.06448725611,0.01723174751,
0.07315465063,0.02185429819,
0.07961820811,0.02476833947,
0.07888363302,0.02521297894,
0.05354106799,0.01492906827,
0.05085772648,0.01273373887,
0.04112831876,0.008120789193,
0.02931148559,0.005022911355,
0.02553597279,0.004569027573,
0.0254656598,0.004047783092,
0.02471213043,0.004109742586,
0.02539698221,0.004482904449,
0.02718297206,0.004824514966,
0.02843809873,0.005649674218,
0.03050154261,0.006192276254,
0.03363142535,0.00733466493,
0.04430128634,0.01118508261,
0.06690854579,0.0193037875,
0.09371001273,0.02775434777,
0.1134821698,0.03434218094,
0.1284186393,0.04043390974,
0.1394933164,0.04634386301,
0.1472551972,0.0480829142,
0.1474622786,0.04728760943,
0.1438917667,0.04566982761,
0.1326390505,0.04222643003,
0.1068600044,0.03469306603,
0.07147826254,0.01979904622,
0.05216442049,0.009075624868,
0.05050403997,0.005600566044,
0.07082588226,0.005409512669,
0.141923219,0.00774534978,
0.2330112308,0.01125585381,
0.3000527322,0.0138274217,
0.3399226665,0.01531060413,
0.3689063489,0.01592885889,
0.3863332272,0.01694265194,
0.4057152569,0.01810650155,
0.4018783271,0.01825026423,
0.3887123764,0.01841165684,
0.3673456907,0.01749116927,
0.3454173505,0.01644260064,
0.3146889508,0.01403381303,
0.2806788087,0.01292541344,
0.2288523912,0.01127421018,
0.243418321,0.01132685412,
0.355098635,0.01603423059,
0.4519584179,0.01932608336,
0.51561445,0.02180993184,
0.5718691349,0.02508779801,
0.6229942441,0.02856562845,
0.6560449004,0.03010679036,
0.6679858565,0.03243348747,
0.6632686853,0.03307001293,
0.6465129256,0.03229133785,
0.6379917264,0.03279082105,
0.6229622364,0.03340101242,
0.5672490001,0.03031727858,
0.4664770663,0.02588032372,
0.3188919127,0.01987671666,
0.1811272651,0.01333064772,
0.1098310426,0.008316143416,
0.07948156446,0.005896526389,
0.07093321532,0.004678108264,
0.06887611747,0.004729995038,
0.08114593476,0.004965638276,
0.09825268388,0.006287958007,
0.08836985379,0.005732404068,
0.07038810104,0.004539711867,
0.06254844368,0.004532596096,
0.06352692842,0.004822884686,
0.0650550127,0.005511534866,
0.06769775599,0.005080059171,
0.07659188658,0.00643572351,
0.07554721832,0.008364687674,
0.07137916237,0.00992296543,
0.07351772487,0.01173639949,
0.06981798261,0.01188415382,
0.07368099689,0.0131980842,
0.06612821668,0.01271378156,
0.06282740086,0.01273855008,
0.05550510809,0.01206549164,
0.04779763147,0.009290603921,
0.04084646329,0.006468352396,
0.0361491628,0.004973793868,
0.03613116592,0.005282038357,
0.03751815483,0.005477993749,
0.03559652716,0.005330637563,
0.03093495034,0.004299658816,
0.03150930628,0.004622389097,
0.03957283869,0.006791400723,
0.05414670333,0.01204385981,
0.06432224065,0.01768825203,
0.0714578405,0.02169843763,
0.07017735392,0.02207957208,
0.04344050214,0.00980932638,
0.04329825938,0.00834998861,
0.03771596029,0.00551694911,
0.02741421014,0.004715783522,
0.02438533306,0.004382792395,
0.02506110258,0.004058657214,
0.02552592568,0.004352126736,
0.02675760351,0.005450809374,
0.03113699518,0.007310361136,
0.03334597126,0.007061524317,
0.03358567134,0.008136275224,
0.03591315821,0.008645769209,
0.04889547825,0.01327090058,
0.06961590052,0.02045911551,
0.09067223221,0.0269215107,
0.1041862965,0.03230755031,
0.1160002947,0.03597352281,
0.1237500608,0.04032266885,
0.1212205887,0.04055941477,
0.1228877306,0.03971861303,
0.1244061515,0.03911832348,
0.1241381839,0.03610702604,
0.1013951674,0.03124379925,
0.06673998386,0.01992395334,
0.05100465938,0.00987172313,
0.05150107667,0.006212038919,
0.07358955592,0.005588267464,
0.1499362439,0.007680444047,
0.2462008595,0.01075500809,
0.3061645627,0.01342193782,
0.3418823481,0.01505033392,
0.3683739007,0.01629989594,
0.386905998,0.01713382453,
0.4024216831,0.01781850494,
0.3962009847,0.01821123995,
0.3869172037,0.01799647883,
0.3639774621,0.01758827642,
0.3447723091,0.01604996808,
0.3122911155,0.01386258006,
0.284434706,0.01242844481,
0.2643296123,0.01225676853,
0.3005522788,0.0132627124,
0.3971970975,0.01709658466,
0.4696112871,0.01996114291,
0.5318805575,0.02345279418,
0.5874140263,0.02656942047,
0.6284633279,0.02913914807,
0.6611793637,0.0316052027,
0.6747768521,0.03382938728,
0.6745767593,0.03388143703,
0.6639210582,0.03411768377,
0.6573455334,0.03433763236,
0.6428198218,0.03496226296,
0.607067585,0.03251583502,
0.5178096294,0.02793032676,
0.3918781579,0.02171866223,
0.2508147657,0.01690987498,
0.152614966,0.01055357605,
0.09468976408,0.006945125759,
0.08207822591,0.005870989989,
0.08049831539,0.0053528524,
0.09143019468,0.005031083245,
0.1123049334,0.006219317205,
0.1070160642,0.006548004225,
0.08301490545,0.005806024186,
0.08132808656,0.005461588036,
0.07631381601,0.005697138608,
0.08293328434,0.006284874864,
0.08640769869,0.006440643687,
0.105422318,0.007792942226,
0.117375195,0.0101677496,
0.1104073524,0.01273732539,
0.1030270755,0.0133919036,
0.1024529263,0.01371495519,
0.09529659897,0.01409958024,
0.08291114122,0.01326540951,
0.06869017333,0.01244449522,
0.06035352126,0.01229410153,
0.04913237318,0.008666129783,
0.03973396495,0.005799828097,
0.03700390086,0.004854565021,
0.04047672451,0.004676799756,
0.04331831634,0.004604424816,
0.0387828052,0.004355350975,
0.03332667425,0.003998183645,
0.03068821691,0.004035781138,
0.03361184523,0.005571763497,
0.04272198305,0.008095729165,
0.05489875004,0.01338113565,
0.06261827797,0.01723480038,
0.06154502928,0.01824951358,
0.03957906738,0.005978741217,
0.04407762364,0.005924576893,
0.03851025179,0.004928436596,
0.02757607959,0.003976386972,
0.02414661832,0.004123553168,
0.02740214765,0.004941673949,
0.03004402854,0.0056803599,
0.03385897726,0.007506397087,
0.03799042478,0.01211865339,
0.04192908481,0.01378463302,
0.04185190424,0.0115415277,
0.04130284116,0.01183054782,
0.05204076692,0.01418491267,
0.07129916549,0.02107810415,
0.08359336108,0.02475588955,
0.09369308501,0.0293066483,
0.0987181738,0.03147899732,
0.102449894,0.03189843521,
0.1005029678,0.03142057359,
0.1001193151,0.03094689362,
0.1044982448,0.02995018288,
0.1041346863,0.03053084575,
0.08818412572,0.02665224858,
0.06539269537,0.01908083074,
0.0504203029,0.01051017549,
0.05230863392,0.007120788563,
